2.292051756   1.299391013
2.287822878   1.290052546
2.283609576   1.282731489
2.279411765   1.273336804
2.275229358   1.265977434
2.271062271   1.258602225
2.26691042   1.251210748
2.262773723   1.241706854
2.258652095   1.234272748
2.254545455   1.224703838
2.250453721   1.217224596
2.246376812   1.209726463
2.242314647   1.200060215
2.238267148   1.192513106
2.234234234   1.182773165
2.230215827   1.175174195
2.226211849   1.165356604
2.222222222   1.157702706
2.218246869   1.147803253
2.214285714   1.140091162
2.210338681   1.130105354
2.206405694   1.120066533
2.202486679   1.112254619
2.19858156   1.102121745
2.194690265   1.091931211
2.190812721   1.084009897
2.186948854   1.073716715
2.183098592   1.065721074
2.179261863   1.055319241
2.175438596   1.047244605
2.171628722   1.036727642
2.167832168   1.02856897
2.164048866   1.017929871
2.160278746   1.009681704
2.156521739   1.001394645
2.152777778   0.993067568
2.149046794   0.984699305
2.14532872   0.973756114
2.141623489   0.965284033
2.137931034   0.956766537
2.134251291   0.948202249
2.130584192   0.942196089
2.126929674   0.933553531
2.123287671   0.92749892
2.11965812   0.918773839
2.116040956   0.912667844
2.112436116   0.906541737
2.108843537   0.897695159
2.105263158   0.891513202
2.101694915   0.888037486
2.098138748   0.881825594
2.094594595   0.875590843
2.091062395   0.869332632
2.087542088   0.865829899
2.084033613   0.862324784
2.080536913   0.856024289
2.077051926   0.852507347
2.073578595   0.848987672
2.070116861   0.842642239
2.066666667   0.841939744
2.063227953   0.838411302
2.059800664   0.834879743
2.056384743   0.831344971
2.052980132   0.830656487
2.049586777   0.827122464
2.04620462   0.826439738
2.042833608   0.8257587
2.039473684   0.822229319
2.036124795   0.821553976
2.032786885   0.820880295
2.029459902   0.823051287
2.026143791   0.822378584
2.022838499   0.821707529
2.019543974   0.823864414
2.016260163   0.823194333
2.012987013   0.825337947
2.009724473   0.827469087
2.006472492   0.829587881
2.003231018   0.831694457
2   0.833788942
1.996779388   0.838616528
1.993569132   0.840676041
1.990369181   0.842723933
1.987179487   0.847463561
1.984   0.852161787
1.980830671   0.854154291
1.977671451   0.858790515
1.974522293   0.863387197
1.971383148   0.865326794
1.968253968   0.869864211
1.965134707   0.874363812
1.962025316   0.878826245
1.95892575   0.883252141
1.955835962   0.887642111
1.952755906   0.891996752
1.949685535   0.896316642
1.946624804   0.900602345
1.943573668   0.904854411
1.940532081   0.909073373
1.9375   0.913259752
1.934477379   0.917414055
1.931464174   0.921536777
1.928460342   0.925628398
1.925465839   0.927302506
1.92248062   0.931347344
1.919504644   0.93536225
1.916537867   0.939347664
1.913580247   0.940966209
1.910631741   0.944907232
1.907692308   0.94650281
1.904761905   0.950400417
1.901840491   0.951973539
1.898928025   0.95353926
1.896024465   0.955097638
1.893129771   0.956648731
1.890243902   0.958192595
1.887366819   0.959729287
1.88449848   0.961258863
1.881638847   0.962781378
1.878787879   0.964296886
1.875945537   0.963567187
1.873111782   0.962839143
1.870286576   0.964347621
1.86746988   0.963621182
1.864661654   0.965122736
1.861861862   0.964397897
1.859070465   0.963674689
1.856287425   0.960731757
1.853512706   0.960013453
1.850746269   0.959296757
1.847988077   0.958581665
1.845238095   0.955648309
1.842496285   0.954938054
1.839762611   0.952007655
1.837037037   0.951302203
1.834319527   0.948374692
1.831610044   0.945446805
1.828908555   0.942518499
1.826215022   0.939589733
1.823529412   0.936660463
1.820851689   0.935972501
1.818181818   0.930800242
1.815519766   0.927869204
1.812865497   0.924937488
1.810218978   0.922005051
1.807580175   0.919071848
1.804949054   0.913867352
1.802325581   0.910928481
1.799709724   0.90798867
1.797101449   0.905047873
1.794500724   0.89981352
1.791907514   0.896866414
1.789321789   0.893918139
1.786743516   0.88865744
1.784172662   0.885702323
1.781609195   0.882745847
1.779053085   0.877457394
1.776504298   0.872152165
1.773962804   0.869182109
1.771428571   0.8662104
1.768901569   0.860875181
1.766381766   0.857895191
1.763869132   0.85253527
1.761363636   0.849546537
1.758865248   0.844160988
1.756373938   0.841163029
1.753889675   0.838162873
1.751412429   0.832743203
1.748942172   0.829733147
1.746478873   0.826720656
1.744022504   0.821265053
1.741573034   0.818241949
1.739130435   0.815216162
1.736694678   0.812187626
1.734265734   0.806685561
1.731843575   0.803645465
1.729428173   0.800602353
1.727019499   0.797556156
1.724617524   0.792004411
1.722222222   0.78894564
1.719833564   0.785883497
1.717451524   0.782817909
1.715076072   0.779748798
1.712707182   0.776676088
1.710344828   0.7735997
1.707988981   0.770519556
1.705639615   0.767435573
1.703296703   0.764347671
1.700960219   0.761255767
1.698630137   0.76073418
1.69630643   0.757641022
1.693989071   0.751955193
1.691678035   0.751442088
1.689373297   0.748336138
1.68707483   0.745225748
1.684782609   0.742110826
1.682496608   0.738991281
1.680216802   0.73849044
1.677943166   0.735368971
1.675675676   0.734871932
1.673414305   0.731748428
1.67115903   0.728620008
1.668909825   0.72812952
1.666666667   0.722348023
1.66442953   0.721863063
1.662198391   0.721379078
1.659973226   0.718240823
1.657754011   0.717760555
1.655540721   0.711948229
1.653333333   0.711473438
1.651131824   0.708321622
1.64893617   0.707850507
1.646746348   0.704695766
1.644562334   0.704228306
1.642384106   0.701070515
1.64021164   0.700606691
1.638044914   0.697445727
1.635883905   0.694278768
1.63372859   0.693821253
1.631578947   0.690650875
1.629434954   0.690196948
1.627296588   0.68702302
1.625163827   0.683842739
1.623036649   0.683395051
1.620915033   0.680210963
1.618798956   0.677020272
1.616688396   0.676578785
1.614583333   0.673384022
1.612483745   0.672946049
1.61038961   0.672508929
1.608300908   0.67207266
1.606217617   0.666109266
1.604139715   0.662898805
1.602067183   0.662470437
1.6   0.659255337
1.597938144   0.658830423
1.595881596   0.652802768
1.593830334   0.652383094
1.591784339   0.649147955
1.58974359   0.64590497
1.587708067   0.642653988
1.585677749   0.642242953
1.583652618   0.638986426
1.581632653   0.632851499
1.579617834   0.632448281
1.577608142   0.629166337
1.575603558   0.62587559
1.573604061   0.625478335
1.571609632   0.622181208
1.569620253   0.618874929
1.567635904   0.618483607
1.565656566   0.612234193
1.563682219   0.611848047
1.561712846   0.608515806
1.559748428   0.605173669
1.557788945   0.60182144
1.555834379   0.598458916
1.553884712   0.595085891
1.551939925   0.591702154
1.55   0.594341568
1.548064919   0.58794014
1.546134663   0.584536903
1.544209215   0.581122288
1.542288557   0.577696059
1.540372671   0.574257977
1.538461538   0.573901627
1.536555143   0.564219367
1.534653465   0.566994072
1.532756489   0.563521508
1.530864198   0.556880908
1.528976572   0.556537472
1.527093596   0.549837952
1.525215252   0.546295587
1.523341523   0.542738891
1.521472393   0.54240582
1.519607843   0.542073362
1.517747858   0.531979606
1.515892421   0.534926085
1.514041514   0.528039663
1.512195122   0.527717589
1.510353228   0.520761927
1.508515815   0.520445065
1.506682868   0.516783867
1.504854369   0.513105527
1.503030303   0.50940964
1.501210654   0.509101188
1.499395405   0.501963545
1.497584541   0.498212457
1.495778046   0.497911876
1.493975904   0.494144118
1.492178099   0.49384671
1.490384615   0.486548776
1.488595438   0.482720183
1.486810552   0.478870273
1.48502994   0.474998494
1.483253589   0.474714319
1.481481481   0.470822763
1.479713604   0.470541759
1.47794994   0.462969943
1.476190476   0.459007418
1.474435196   0.458734443
1.472684086   0.458461954
1.470937129   0.450739211
1.469194313   0.454210528
1.467455621   0.446438
1.46572104   0.446174069
1.463990555   0.438287641
1.462264151   0.438029141
1.460541814   0.430022324
1.458823529   0.429769295
1.457109283   0.425594103
1.455399061   0.429264575
1.453692849   0.421140416
1.451990632   0.420893774
1.450292398   0.420647565
1.448598131   0.412393402
1.446907818   0.412152729
1.445221445   0.403754986
1.443538999   0.411672644
1.441860465   0.399148862
1.44018583   0.403050966
1.438515081   0.39451071
1.436848204   0.398454488
1.435185185   0.394053836
1.433526012   0.381049843
1.43187067   0.37647729
1.430219146   0.380610085
1.428571429   0.376043311
1.426927503   0.375826883
1.425287356   0.388492637
1.423650976   0.371004408
1.422018349   0.34328633
1.420389462   0.374964893
1.418764302   0.370367126
1.417142857   0.361234708
1.415525114   0.365513463
1.41391106   0.360822575
1.412300683   0.337326349
1.41069397   0.346633017
1.409090909   0.373470578
1.407491487   0.37325856
1.405895692   0.301028923
1.404303511   0.321631177
1.402714932   0.311241856
1.401129944   0.385186256
1.399548533   0.376506935
1.397970688   0.345066306
1.396396396   0.294604178
1.394825647   0.380118388
1.393258427   0.283164303
1.391694725   0.315141427
1.390134529   0.271297001
1.388577828   0.339225915
1.387024609   0.314612222
1.38547486   0.314436412
1.383928571   0.27069075
1.38238573   0.333734653
1.380846325   0.33354878
1.379310345   0.386307007
1.377777778   0.409996531
1.376248613   0.303109889
1.374722838   0.225019536
1.373200443   0.292147053
1.371681416   0.269490342
1.370165746   0.302439291
1.368653422   0.291662964
1.367144432   0.359212786
1.365638767   0.336412271
1.364136414   0.306932013
1.362637363   0.345250729
1.361141603   0.296198824
1.359649123   0.387602618
1.358159912   0.344683038
1.356673961   0.348997815
1.355191257   0.315956973
1.35371179   0.147694657
1.352235551   0.124756688
1.350762527   0.361382241
1.349292709   0.249241723
1.347826087   0.324794785
1.346362649   0.222686392
1.344902386   0.478645413
1.343445287   0.381251517
1.341991342   0.338086928
1.340540541   0.29915181
1.339092873   0.376562375
1.337648328   0.303937483
1.336206897   0.298667876
1.334768568   0.110862748
1.333333333   0.323043857
1.331901182   0.395433765
1.330472103   0.214338988
1.329046088   0.391117891
1.327623126   0.312726766
1.326203209   0.264985198
1.323372465   0.335733416
1.32196162   0.281286414
1.320553781   0.198793593
1.319148936   0.361354779
1.317747078   0.447446029
1.316348195   0.411938197
1.31495228   0.095294598
1.313559322   0.320639456
1.312169312   0.356182226
1.309398099   0.388216075
1.308016878   0.363986831
1.306638567   0.379971492
1.305263158   0.402808457
1.303890641   0.2450125
1.302521008   0.346317967
1.30115425   0.467604285
1.298429319   0.309269296
1.295715778   0.488486456
1.294363257   0.322934742
1.293013556   0.556379178
1.291666667   0.449658018
1.290322581   0.531206782
1.288981289   0.322262661
1.287642783   0.230986507
1.286307054   0.255232706
1.284974093   0.515966019
1.282316443   0.230508273
1.280991736   0.260429239
1.279669763   0.734221603
1.278350515   0.485202052
1.275720165   0.153276425
1.274409044   0.560272067
1.273100616   0.663024617
1.271794872   0.662684517
1.270491803   0.579945942
1.269191402   0.286019232
1.267893661   0.425392589
1.26659857   0.571453856
1.265306122   0.55826751
1.26401631   0.053942243
1.262729124   0.508630925
1.261444557   0.67520643
1.260162602   1.026169886
1.258883249   0.327450946
1.25633232   0.170061077
1.255060729   0.944853051
1.253791709   0.520869926
1.252525253   0.322178945
1.251261352   0.614274268
1.25   0.539098785
1.248741188   0.375307219
1.247484909   0.556906373
1.243731194   0.908055027
1.24248497   0.727418088
1.241241241   0.374178473
1.24   1.052396427
